ordinal	address	ghidra_name	def_name	names_agree
10051	0x6ff60640	EnterCriticalSectionWrapper	UnimplementedOrdinal_10051=UnimplementedOrdinal	no
10052	0x6ff61160	FOG_LogUnhandledExceptionAndDisplayErrorDialog	FOG_GetMemoryUsage	no
10053	0x6ff5fd60	ShutdownStubNoOp	UnimplementedOrdinal_10053=UnimplementedOrdinal	no
10054	0x6ff5fd50	ShutdownStubNoOp	UnimplementedOrdinal_10054=UnimplementedOrdinal	no
10055	0x6ff6c9e0	CalculateElapsedTimeInSeconds	FOG_10055_GetSyncTime	no
10056	0x6ff6ca70	GetAvailableDiskSpace	UnimplementedOrdinal_10056=UnimplementedOrdinal	no
10057	0x6ff6c970	InitializeAndQueryMemoryStatus	UnimplementedOrdinal_10057=UnimplementedOrdinal	no
10058	0x6ff5fb90	ResetPerformanceAccumulators	UnimplementedOrdinal_10058=UnimplementedOrdinal	no
10059	0x6ff5fb80	GetTickCount	UnimplementedOrdinal_10059=UnimplementedOrdinal	no
10060	0x6ff6fa90	AllocateAndInitializeDataArray	UnimplementedOrdinal_10060=UnimplementedOrdinal	no
10061	0x6ff6fa60	InitializeObjectMemory	UnimplementedOrdinal_10061=UnimplementedOrdinal	no
10062	0x6ff6fd70	SetInitializeFlag	UnimplementedOrdinal_10062=UnimplementedOrdinal	no
10063	0x6ff6fcd0	InitializeGameContext	UnimplementedOrdinal_10063=UnimplementedOrdinal	no
10064	0x6ff6fbd0	AllocatePoolSlot	UnimplementedOrdinal_10064=UnimplementedOrdinal	no
10065	0x6ff6fdc0	RemoveSocketQueueItem	UnimplementedOrdinal_10065=UnimplementedOrdinal	no
10066	0x6ff6fd80	PerformNetworkInitValidation	UnimplementedOrdinal_10066=UnimplementedOrdinal	no
10067	0x6ff6fb20	GetSocketQueueItem	UnimplementedOrdinal_10067=UnimplementedOrdinal	no
10068	0x6ff6e3d0	CreateAndInitializeSocket	UnimplementedOrdinal_10068=UnimplementedOrdinal	no
10069	0x6ff6e940	ShutdownGameContext	UnimplementedOrdinal_10069=UnimplementedOrdinal	no
10070	0x6ff6eb50	EncodeBufferWithContext	UnimplementedOrdinal_10070=UnimplementedOrdinal	no
10071	0x6ff6e800	WriteDataWithSizeVerification	UnimplementedOrdinal_10071=UnimplementedOrdinal	no
10072	0x6ff6e7d0	ValidatePointerAndProcessLinkedList	UnimplementedOrdinal_10072=UnimplementedOrdinal	no
10073	0x6ff6ed20	InitializeThreadedSubsystem	UnimplementedOrdinal_10073=UnimplementedOrdinal	no
10074	0x6ff6ecd0	InitializeGameThreadState	UnimplementedOrdinal_10074=UnimplementedOrdinal	no
10075	0x6ff6e9a0	ConditionallyExecuteSystemTask	UnimplementedOrdinal_10075=UnimplementedOrdinal	no
10076	0x6ff6e360	WaitForObjectHandle	UnimplementedOrdinal_10076=UnimplementedOrdinal	no
10077	0x6ff6e3b0	SetGameStateFields	UnimplementedOrdinal_10077=UnimplementedOrdinal	no
10078	0x6ff6e380	SetObjectFields0x118_0x120	UnimplementedOrdinal_10078=UnimplementedOrdinal	no
10079	0x6ff6e340	GetField0x110	UnimplementedOrdinal_10079=UnimplementedOrdinal	no
10080	0x6ff6e320	SignalObjectEvent	UnimplementedOrdinal_10080=UnimplementedOrdinal	no
10081	0x6ff6e310	StubNoOp	UnimplementedOrdinal_10081=UnimplementedOrdinal	no
10082	0x6ff66750	ShutdownStubNoOp	FOG_10082_Noop	no
10083	0x6ff66730	GetCosineFromTable	FOG_10083_Cos_LUT	no
10084	0x6ff66710	GetSineValue	FOG_10084_Sin_LUT	no
10085	0x6ff680b0	Decode14BitPackedValue	FOG_Decode14BitsFromString	no
10086	0x6ff68090	EncodeVarInt2Byte	FOG_Encode14BitsToString	no
10087	0x6ff68050	ConvertBytesToPackedColor	FOG_Decode32BitsFromString	no
10088	0x6ff67ff0	EncodeInt32ToBytes	FOG_Encode32BitsToString	no
10089	0x6ff6df00	InitializeAsyncEventHandles	FOG_AsyncDataInitialize	no
10090	0x6ff6d7f0	CloseAllEventHandles	FOG_AsyncDataDestroy	no
10091	0x6ff6dcc0	FOG_InitializeGameSessionConfig	FOG_AsyncDataLoadFileEx	no
10092	0x6ff6dc40	ValidateContextAndWaitHandle	FOG_AsyncDataTestLoaded	no
10093	0x6ff6e170	ValidateContextSignatureAndWaitThread	FOG_AsyncDataWaitAndGetBuffer	no
10094	0x6ff6e240	ValidateEntityState	FOG_AsyncDataGetBuffer	no
10095	0x6ff6da20	ValidateConnectionObject	FOG_AsyncDataGetBufferSize	no
10096	0x6ff6d930	ValidateAndUpdateObjectState	FOG_AsyncDataSetResults	no
10097	0x6ff6e010	FOG_DestroyEntity	FOG_AsyncDataFree	no
10098	0x6ff6d730	GetUnitX	UnimplementedOrdinal_10098=UnimplementedOrdinal	no
10099	0x6ff6db40	ProcessAndQueuePendingItem	FOG_AsyncDataSetPriority	no
10100	0x6ff6daa0	ManageResourceRefCount	FOG_AsyncDataHandlePriorityChanges	no
10101	0x6ff67ef0	InitializeStormConfiguration	FOG_MPQSetConfig	no
10102	0x6ff67e40	SetAsyncFileHandle	FOG_FOpenFile	no
10103	0x6ff67e30	ProcessInventoryItemWrapper	FOG_FCloseFile	no
10104	0x6ff67e00	ReadFileAsync	FOG_FReadFile	no
10105	0x6ff67df0	SetAsyncFileHandle	FOG_FGetFileSize	no
10106	0x6ff67dd0	SetFilePosition	FOG_FSetFilePointer	no
10107	0x6ff67da0	CreateFileWrapper	FOG_CreateFileA	no
10108	0x6ff67d90	CloseHandleWrapper	FOG_DeleteFileA	no
10109	0x6ff67d80	CloseHandleWrapper	FOG_CloseFile	no
10110	0x6ff67d60	WriteFileWrapper	UnimplementedOrdinal_10110=UnimplementedOrdinal	no
10111	0x6ff67d40	WriteFileWrapper	UnimplementedOrdinal_10111=UnimplementedOrdinal	no
10112	0x6ff67d20	SetFilePointerWrapper	UnimplementedOrdinal_10112=UnimplementedOrdinal	no
10113	0x6ff67c00	AppendPathSeparator	UnimplementedOrdinal_10113=UnimplementedOrdinal	no
10114	0x6ff67c40	CreateDirectoryPathRecursive	UnimplementedOrdinal_10114=UnimplementedOrdinal	no
10115	0x6ff67f60	GetSavePath	FOG_GetSavePath	yes
10116	0x6ff67e60	GetInstallPath	FOG_GetInstallPath	yes
10117	0x6ff67bc0	GetLastError	FOG_UseDirect	no
10118	0x6ff64090	SetBitInArray	BITMANIP_SetBitState	no
10119	0x6ff64070	GetBitValue	BITMANIP_GetBitState	no
10120	0x6ff64040	ClearBitInArray	BITMANIP_MaskBitstate	no
10121	0x6ff64010	ToggleBitInArray	UnimplementedOrdinal_10121=UnimplementedOrdinal	no
10122	0x6ff63f70	BitwiseAndBuffers	UnimplementedOrdinal_10122=UnimplementedOrdinal	no
10123	0x6ff63ed0	BitwiseOrBuffers	UnimplementedOrdinal_10123=UnimplementedOrdinal	no
10124	0x6ff63e40	InvertMemoryBlock	UnimplementedOrdinal_10124=UnimplementedOrdinal	no
10125	0x6ff63da0	XorMemoryRegions	UnimplementedOrdinal_10125=UnimplementedOrdinal	no
10126	0x6ff641e0	InitializeCharacterFilterBuffer	BITMANIP_Initialize	no
10127	0x6ff63d80	GetAdjustedCountValue	BITMANIP_GetSize	no
10128	0x6ff64120	BITMANIP_WriteBits	BITMANIP_Write	yes
10129	0x6ff640c0	ExtractSignedBitsFromStream	BITMANIP_ReadSigned	no
10130	0x6ff64100	ExtractBitsFromStreamWrapper	BITMANIP_Read	no
10131	0x6ff63ca0	ProcessActivePoolSlot	BITMANIP_GoToNextByte	no
10132	0x6ff64240	BITMANIP_GetArrayElementBits	UnimplementedOrdinal_10132=UnimplementedOrdinal	no
10133	0x6ff63c40	DecodeHuffmanSymbol	UnimplementedOrdinal_10133=UnimplementedOrdinal	no
10134	0x6ff6d190	InitializeCharacterIndexMapping	UnimplementedOrdinal_10134=UnimplementedOrdinal	no
10135	0x6ff6cfa0	DATATBLS_ValidateAndProcessCharacterDataWithFilter	UnimplementedOrdinal_10135=UnimplementedOrdinal	no
10136	0x6ff6ce50	DecodeStreamAndFillOutputBuffer	UnimplementedOrdinal_10136=UnimplementedOrdinal	no
10137	0x6ff6f8c0	ComputeCrc16LowercaseString	FOG_ComputeStringCRC16	no
10138	0x6ff6f910	STRING_TitleCase	UnimplementedOrdinal_10138=UnimplementedOrdinal	no
10139	0x6ff6f8a0	ApplyCharacterTransformationToBuffer	UnimplementedOrdinal_10139=UnimplementedOrdinal	no
10140	0x6ff6f710	EncodeStringWithEscapeSequences	UnimplementedOrdinal_10140=UnimplementedOrdinal	no
10141	0x6ff6f640	FOG_FormatNumberWithCommas	UnimplementedOrdinal_10141=UnimplementedOrdinal	no
10142	0x6ff6ae90	Fog_InitializeMemoryPoolAllocator	FOG_CreateNewPoolSystem	no
10143	0x6ff6b830	DeinitializeGameResources	FOG_DestroyMemoryPoolSystem	no
10144	0x6ff6bcb0	CleanupResourcePool	UnimplementedOrdinal_10144=UnimplementedOrdinal	no
10145	0x6ff6b7e0	SetContextValueThreadSafe	UnimplementedOrdinal_10145=UnimplementedOrdinal	no
10146	0x6ff6a9d0	ShutdownStubNoOp	UnimplementedOrdinal_10146=UnimplementedOrdinal	no
10147	0x6ff6b790	InitializeGameStructureWithLocking	UnimplementedOrdinal_10147=UnimplementedOrdinal	no
10148	0x6ff6a9c0	GetUnitX	UnimplementedOrdinal_10148=UnimplementedOrdinal	no
10149	0x6ff5f730	InitializeGameSession	FOG_InitializeServer	no
10150	0x6ff5f6e0	GAME_InitializeServerOrShutdown	UnimplementedOrdinal_10150=UnimplementedOrdinal	no
10151	0x6ff5e790	SetGameObjectProperty	FOG_SetMaxClientsPerGame	no
10152	0x6ff5f3c0	DestroyResourceManager	FOG_10152	no
10153	0x6ff5f2f0	NET_BroadcastSocketData	UnimplementedOrdinal_10153=UnimplementedOrdinal	no
10154	0x6ff5cfd0	WaitOnObjectHandle	FOG_WaitForSingleObject	no
10155	0x6ff5e7e0	ClearAllResourcePoolElements	UnimplementedOrdinal_10155=UnimplementedOrdinal	no
10156	0x6ff5da60	RemoveAndCopyPoolElement	FOG_10156	no
10157	0x6ff5ee00	ProcessContextOrSendSocketData	FOG_10157	no
10158	0x6ff5d8c0	Fog_SearchHashTableEntry	FOG_10158	no
10159	0x6ff5d940	SearchHashTableForNetworkAddress	FOG_10159	no
10160	0x6ff5d820	NET_GetSocketPeerAddress	UnimplementedOrdinal_10160=UnimplementedOrdinal	no
10161	0x6ff5d7a0	FOG_HashTableLookupById	FOG_10161	no
10162	0x6ff5ec10	ProcessAndTrackSocketAddress	FOG_10162	no
10163	0x6ff5eb60	ProcessNetworkAddressTracking	FOG_10163	no
10164	0x6ff5eb10	UnlistHackedIP	FOG_10164	no
10165	0x6ff5eaf0	NET_CloseSocketEntry	FOG_10165	no
10166	0x6ff5ea50	NET_DisconnectSocketByIP	FOG_10166	no
10167	0x6ff5d1f0	GetHackListSize	UnimplementedOrdinal_10167=UnimplementedOrdinal	no
10168	0x6ff82f40	g_dwPerformanceAccumulator	UnimplementedOrdinal_10168=UnimplementedOrdinal	yes
10169	0x6ffa6e7c	g_dwPerformanceAccumulatorCount	UnimplementedOrdinal_10169=UnimplementedOrdinal	yes
10170	0x6ff5d1a0	SetResourceStateOrHandleError	FOG_10170	no
10171	0x6ff5cfa0	SetUnitFieldBBC	FOG_10171	no
10172	0x6ff5ea20	SetHashTableEntryValue	FOG_10172	no
10173	0x6ff5e9f0	GetHashTableEntryValue	FOG_10173	no
10174	0x6ff5cff0	IsStateField0x86cActiveOrBusy	UnimplementedOrdinal_10174=UnimplementedOrdinal	no
10175	0x6ff5d360	FOG_ProcessQueuedMessage	FOG_10175	no
10176	0x6ff6c920	IsNTBasedOS	FOG_IsWindowsNT	no
10177	0x6ff5f6a0	WaitOrProcessContextSlots	FOG_10177	no
10178	0x6ff5cf70	WriteValueToOffset0xBD0	FOG_SetHackListEnabled	no
10179	0x6ff5cf90	StubNoOp	UnimplementedOrdinal_10179=UnimplementedOrdinal	no
10180	0x6ff5d020	GetField880	FOG_10180	no
10181	0x6ff5d2f0	CountTotalSlottedEntities	FOG_10181	no
10182	0x6ff5cf60	StubNoOp	FOG_10182_Return	no
10183	0x6ff5cf50	StubOrdinal10183	FOG_10183_Return	no
10184	0x6ff5db70	CountLinkedListNodes	UnimplementedOrdinal_10184=UnimplementedOrdinal	no
10185	0x6ff5d070	GAME_CopySessionConfigToGlobals	UnimplementedOrdinal_10185=UnimplementedOrdinal	no
10186	0x6ff5d040	GetOrSetArrayElement	FOG_10186	no
10187	0x6ff5cf00	FOG_RegisterSlotIfUnique	FOG_10187	no
10188	0x6ff5d270	CopyPlayerDataThreadSafe	UnimplementedOrdinal_10188=UnimplementedOrdinal	no
10189	0x6ff6d700	ProcessSHA1Chunk	UnimplementedOrdinal_10189=UnimplementedOrdinal	no
10190	0x6ff6c830	PrintCpuVendorAndVersion	UnimplementedOrdinal_10190=UnimplementedOrdinal	no
10191	0x6ff6c640	ValidateGameStateRequirements	UnimplementedOrdinal_10191=UnimplementedOrdinal	no
10192	0x6ff6cc40	GetUnitX	UnimplementedOrdinal_10192=UnimplementedOrdinal	no
10193	0x6ff6cca0	StubNoOp	UnimplementedOrdinal_10193=UnimplementedOrdinal	no
10194	0x6ff6cc50	ShutdownStubNoOp	UnimplementedOrdinal_10194=UnimplementedOrdinal	no
10195	0x6ff6cc80	ShutdownStubNoOp	UnimplementedOrdinal_10195=UnimplementedOrdinal	no
10196	0x6ff6cc70	ShutdownStubNoOp	UnimplementedOrdinal_10196=UnimplementedOrdinal	no
10197	0x6ff6cc60	ShutdownStubNoOp	UnimplementedOrdinal_10197=UnimplementedOrdinal	no
10198	0x6ff712c0	GenerateSequentialFloatValuesIntoBuffer	UnimplementedOrdinal_10198=UnimplementedOrdinal	no
10199	0x6ff67260	ParseBondStructure	UnimplementedOrdinal_10199=UnimplementedOrdinal	no
10200	0x6ff67140	IffCreate	UnimplementedOrdinal_10200=UnimplementedOrdinal	no
10201	0x6ff67210	CopyValidatedDataBuffer	UnimplementedOrdinal_10201=UnimplementedOrdinal	no
10202	0x6ff67130	IffDestroy	UnimplementedOrdinal_10202=UnimplementedOrdinal	no
10203	0x6ff671c0	AppendItemToArray	UnimplementedOrdinal_10203=UnimplementedOrdinal	no
10204	0x6ff672b0	AddHashedStringEntryToCollection	UnimplementedOrdinal_10204=UnimplementedOrdinal	no
10205	0x6ff670f0	STRING_SearchTable	UnimplementedOrdinal_10205=UnimplementedOrdinal	no
10206	0x6ff67170	LookupHashTableEntry	UnimplementedOrdinal_10206=UnimplementedOrdinal	no
10207	0x6ff62a60	DATATBLS_ProcessFormatStringData	FOG_10207	no
10208	0x6ff62770	DATATBLS_ParseTabDelimitedText	FOG_CreateBinFile	no
10209	0x6ff620e0	DeallocateResourceElementPair	FOG_FreeBinFile	no
10210	0x6ff61f80	GetStatListBaseStatValue	FOG_GetRecordCountFromBinFile	no
10211	0x6ff62720	AllocateAndInitializePoolSlot	FOG_AllocLinker	no
10212	0x6ff62120	DeallocateResourcePoolTree	FOG_FreeLinker	no
10213	0x6ff61f00	DATATBLS_BinarySearchInSortedArray	FOG_GetLinkIndex	no
10214	0x6ff61e40	DATATBLS_LookupIndexedString	FOG_GetStringFromLinkIndex	no
10215	0x6ff62930	InsertSortedValueIntoArray	FOG_10215	no
10216	0x6ff62610	FOG_InitializeAndInsertBSTNode	FOG_10216_AddRecordToLinkingTable	no
10217	0x6ff621a0	SearchBinaryTreeForTransformedKey	FOG_GetRowFromTxt	no
10218	0x6ff6f550	InitializeGameData	FOG_10218	no
10219	0x6ff6efd0	BuildPKWareHuffmanDecodeTables	FOG_10219	no
10220	0x6ff6efc0	ShutdownStubNoOp	UnimplementedOrdinal_10220=UnimplementedOrdinal	no
10221	0x6ff6f540	ShutdownStubNoOp	UnimplementedOrdinal_10221=UnimplementedOrdinal	no
10222	0x6ff6ef10	HUFF_UpdateTreeStatistics	FOG_10222	no
10223	0x6ff6ee60	DATATBLS_DecodeBitStream	FOG_10223	no
10224	0x6ff6eda0	FOG_DecodeHuffmanBitStream	FOG_10224	no
10225	0x6ff61a40	ShutdownStubNoOp	UnimplementedOrdinal_10225=UnimplementedOrdinal	no
10226	0x6ff60660	BuildDiabloLogHeader	UnimplementedOrdinal_10226=UnimplementedOrdinal	no
10227	0x6ff6f9b0	FindAndValidateD2ExpMpq	FOG_IsExpansion	no
10228	0x6ff5fcd0	StubOrdinal10183	UnimplementedOrdinal_10228=UnimplementedOrdinal	no
10229	0x6ff63c10	ComputeBufferChecksum	FOG_ComputeChecksum	no
10230	0x6ff63be0	CalculateBufferChecksum	FOG_PopCount	no
10231	0x6ff5fc70	StripSourcePathPrefix	UnimplementedOrdinal_10231=UnimplementedOrdinal	no
10232	0x6ff63b60	ShutdownStubNoOp	UnimplementedOrdinal_10232=UnimplementedOrdinal	no
10233	0x6ff64530	InitializeCleanupForEntryPoint	FOG_10233	no
10234	0x6ff68580	GetCrashDumpFileSize	UnimplementedOrdinal_10234=UnimplementedOrdinal	no
10235	0x6ff68c40	ReadCrashDumpDataBuffer	UnimplementedOrdinal_10235=UnimplementedOrdinal	no
10236	0x6ff5fce0	VirtualMethodStub_NoOp	UnimplementedOrdinal_10236=UnimplementedOrdinal	no
10237	0x6ff663c0	InitializeStackWalkContext	UnimplementedOrdinal_10237=UnimplementedOrdinal	no
10238	0x6ff68af0	ValidateAndInitializeNetworkConfig	UnimplementedOrdinal_10238=UnimplementedOrdinal	no
10239	0x6ff67bd0	GetModuleDirectoryPath	UnimplementedOrdinal_10239=UnimplementedOrdinal	no
10240	0x6ff5fc60	ShutdownStubNoOp	UnimplementedOrdinal_10240=UnimplementedOrdinal	no
10241	0x6ff5fc50	ShutdownStubNoOp	UnimplementedOrdinal_10241=UnimplementedOrdinal	no
10242	0x6ff5fc40	ShutdownStubNoOp	UnimplementedOrdinal_10242=UnimplementedOrdinal	no
10243	0x6ff5fc30	ShutdownStubNoOp	UnimplementedOrdinal_10243=UnimplementedOrdinal	no
10244	0x6ff5edc0	FOG_GetHashTableEntryValue	UnimplementedOrdinal_10244=UnimplementedOrdinal	no
10245	0x6ff5ed70	FOG_HashTableGetNetworkValue	UnimplementedOrdinal_10245=UnimplementedOrdinal	no
10246	0x6ff5ed30	FOG_GetHashTableEntryField08C	UnimplementedOrdinal_10246=UnimplementedOrdinal	no
10247	0x6ff5ece0	GetHashTableEntryNetworkValue	UnimplementedOrdinal_10247=UnimplementedOrdinal	no
10248	0x6ff634e0	InitializeMD5Context	UnimplementedOrdinal_10248=UnimplementedOrdinal	no
10249	0x6ff639e0	FOG_SHA1_InputUpdate	UnimplementedOrdinal_10249=UnimplementedOrdinal	no
10250	0x6ff63a90	FOG_SHA1_Final	UnimplementedOrdinal_10250=UnimplementedOrdinal	no
10251	0x6ff61690	Fog_ValidateCriticalSection	UnimplementedOrdinal_10251=UnimplementedOrdinal	no
10252	0x6ff63b70	SelectPointerFromPackedByteIndex	FOG_LeadingZeroesCount	no
10253	0x6ff69e90	InterpretBytecodeProgram	DATATBLS_CalcEvaluateExpression	no
10254	0x6ff6a4a0	DATATBLS_EncodeExpressionTokenStack	DATATBLS_CompileExpression	no
10255	0x6ff61fe0	SearchTreeWithFallback	FOG_10255	no
10256	0x6ff82f38	g_dwPerformanceFrequencyTicksPerMicrosec	UnimplementedOrdinal_10256=UnimplementedOrdinal	yes
10257	0x6ff82f3c	g_dwPerfFreqTicksPerMs	UnimplementedOrdinal_10257=UnimplementedOrdinal	yes
10258	0x6ff82f34	g_dwCriticalSectionTimer	UnimplementedOrdinal_10258=UnimplementedOrdinal	yes
10259	0x6ff76798	g_abBitMasks	gdwBitMasks	no
10260	0x6ff6e910	ValidateContextAndSendBuffer	UnimplementedOrdinal_10260=UnimplementedOrdinal	no
10261	0x6ff76818	g_dwInvBitMasks	gdwInvBitMasks	no
10262	0x6ff66df0	GetSocketNameThreadSafe	UnimplementedOrdinal_10262=UnimplementedOrdinal	no
10263	0x6ff64d10	FOG_LoadAndIndexCrashDumpEntries	UnimplementedOrdinal_10263=UnimplementedOrdinal	no
10264	0x6ff63b50	ShutdownStubNoOp	UnimplementedOrdinal_10264=UnimplementedOrdinal	no
10265	0x6ff5fc20	GetReturnAddress	UnimplementedOrdinal_10265=UnimplementedOrdinal	no
10266	0x6ff82ef8	g_dwTimeCriticalSections	UnimplementedOrdinal_10266=UnimplementedOrdinal	yes
10267	0x6ff82ef4	g_dwCriticalSectionTimer	UnimplementedOrdinal_10267=UnimplementedOrdinal	yes
