ordinal	address	ghidra_name	def_name	names_agree
342	0x6fc09c80	SaveScreenCaptureWithDialog	SDrawCaptureScreen	no
343	0x6fc09bb0	InitializeAndValidateSlot	SDrawClearSurface	no
344	0x6fc098d0	STORM_ResetDisplayState	SDrawDestroy	no
345	0x6fc08f00	ProcessDisplayWindowMessages	SDrawFlipPage	no
346	0x6fc08ee0	InitializeStatePointer	SDrawGetFrameWindow	no
347	0x6fc08e60	GetDirectDrawInterfaces	SDrawGetObjects	no
348	0x6fc08d90	GetDisplayMetrics	SDrawGetScreenSize	no
349	0x6fc09470	QueryGameState	SDrawGetServiceLevel	no
350	0x6fc092a0	InitializeSlotState	SDrawLockSurface	no
351	0x6fc09850	InitializeGraphicsDisplay	SDrawManualInitialize	no
352	0x6fc095e0	DisplayGameMessageBox	SDrawMessageBox	no
353	0x6fc08d70	ClosePaletteWindow	SDrawPostClose	no
354	0x6fc091f0	UpdatePaletteAndRealize	SDrawRealizePalette	no
355	0x6fc09150	ValidateDisplayEngineAndProcessMessages	SDrawSelectGdiSurface	no
356	0x6fc09040	ValidateAndProcessSlot	SDrawUnlockSurface	no
357	0x6fc09520	STORM_CopyPaletteData	SDrawUpdatePalette	no
358	0x6fc099f0	STORM_ProcessWindowMessageDispatch	SDrawUpdateScreen	no
359	0x6fc08d30	InitializeGameStateViaSurface	SDrawWaitForVerticalBlank	no
372	0x6fc25dd0	LookupAndExecuteUniqueKeyCallback	SEvtDispatch	no
373	0x6fc26290	SEVT_RegisterEventHandlerInHashTable	SEvtRegisterHandler	no
374	0x6fc25cd0	EVENT_RemoveObjectsFromHashTableEntry	SEvtUnregisterHandler	no
375	0x6fc26020	HashTableRemoveEntry	SEvtUnregisterType	no
376	0x6fc26120	SEvtPopState	SEvtPopState	yes
377	0x6fc26680	SEvtPushState	SEvtPushState	yes
378	0x6fc265a0	InitializeLinkedNodeThreadSafe	SEvtBreakHandlerChain	no
381	0x6fc08510	ClipAndDrawRectangle	SGdiBitBlt	no
382	0x6fc07e40	STORM_CreateAndInitializeImageResource	SGdiCreateFont	no
383	0x6fc07b30	STORM_UnregisterAndCleanupModuleResource	SGdiDeleteObject	no
385	0x6fc08670	ConvertAndRenderColorRegion	SGdiExtTextOut	no
386	0x6fc07f80	CreateBitmapFontResourceFromHandle	SGdiImportFont	no
387	0x6fc08bf0	ProcessAndInitializeImageResource	SGdiLoadFont	no
388	0x6fc08450	SyncSurfaceBufferWithClipping	SGdiRectangle	no
389	0x6fc07980	ValidateAndRegisterModulePointer	SGdiSelectObject	no
390	0x6fc07c70	InitializeStrideArrayWithValidation	SGdiSetPitch	no
391	0x6fc08b80	DrawColorFormatRegionWithBounds	SGdiTextOut	no
392	0x6fc07ba0	SGD_InitializeStrideArray	SGdi392	no
393	0x6fc07a90	AccumulateCharacterStatistics	Ordinal393	no
401	0x6fc0c580	MEMORY_AllocateMemoryFromArena	SMemAlloc	no
403	0x6fc0b960	SMemFree	SMemFree	yes
404	0x6fc0b780	GetCellFileDecompressedSize	SMemGetSize	no
405	0x6fc0c760	STORM_AllocOrReallocateMemory	SMemReAlloc	no
412	0x6fc241d0	ProcessWindowMessageCallbacks	SMsgDispatchMessage	no
413	0x6fc24610	ProcessMessageLoop	SMsgDoMessageLoop	no
414	0x6fc245b0	InitializeGameEventSystem	SMsgRegisterCommand	no
415	0x6fc24590	InitializeGameEventSystem	SMsgRegisterKeyDown	no
416	0x6fc24570	InitializeGameEventSystem	SMsgRegisterKeyUp	no
417	0x6fc24550	InitializeGameEventSystem	SMsgRegisterMessage	no
418	0x6fc24110	ProcessMultipleHashTables	SMsgPopRegisterState	no
419	0x6fc245d0	ProcessMultipleHashTables	SMsgPushRegisterState	no
421	0x6fc2c370	ValidateAndProcessStringParameters	SRegLoadData	no
422	0x6fc2c2b0	QueryRegistryData	SRegLoadString	no
423	0x6fc2c1d0	SRegLoadValue	SRegLoadValue	yes
424	0x6fc2c150	ValidateAndProcessRequest	SRegSaveData	no
425	0x6fc2c0e0	SetRegistryValue	SRegSaveString	no
426	0x6fc2c080	WriteRegistryValueWithValidation	SRegSaveValue	no
427	0x6fc2bc50	ValidateAndAccessRegistry	SRegGetBaseKey	no
428	0x6fc2c3e0	DeleteRegistryValue	SRegDeleteValue	no
431	0x6fc26ca0	ProcessGridCell	STransBlt	no
432	0x6fc26c60	RenderBlitRowWithOffsetNormalization	STransBltUsingMask	no
433	0x6fc27cf0	DecideItemDropLocation	STransCreateI	no
434	0x6fc26cd0	SaveAndRestoreExceptionContext	STransDelete	no
436	0x6fc279d0	DATATBLS_AllocateArrayPool	STransDuplicate	no
437	0x6fc27620	DecompressDataPacket	STransIntersectDirtyArray	no
438	0x6fc278e0	ExpandUTF16Buffer	STransInvertMask	no
439	0x6fc27e30	AdjustAndProcessStreamData	STransLoadI	no
440	0x6fc26e00	InitializeGridStructure	STransSetDirtyArrayInfo	no
441	0x6fc26730	ApplyGridMaskToRegion	STransUpdateDirtyArray	no
442	0x6fc26810	CheckMapLocationPassable	STransPointInMask	no
443	0x6fc27060	EncodeImageTileData	STransCombineMasks	no
444	0x6fc27c90	DecideItemDropLocation	STransCreateI2	no
445	0x6fc27c10	ProcessRenderDataWithStrideBounds	STransCreateE	no
446	0x6fc27b90	ValidateAndProcessItemDropLocation	STrans446	no
447	0x6fc27d50	ValidateAndProcessStreamBuffer	STransLoadE	no
451	0x6fc13250	STORM_CleanupGameAndFreeResources	SVidDestroy	no
452	0x6fc131b0	CODEC_GetEntityStateFields	SVidGetSize	no
453	0x6fc138b0	InitializeAudioStreams	SVidInitialize	no
454	0x6fc13970	InitializeSmackVideoPlayer	SVidPlayBegin	no
455	0x6fc13e50	InitializeSmackVideoFromMemory	SVidPlayBeginFromMemory	no
456	0x6fc14c20	ProcessEntityListValidation	SVidPlayContinue	no
457	0x6fc147f0	ProcessEntityPaletteData	SVidPlayContinueSingle	no
458	0x6fc130c0	DestroyGameEntity	SVidPlayEnd	no
459	0x6fc12fd0	ApplyPowerToUnit	SVidSetVolume	no
461	0x6fc1f590	DisplayErrorAndTerminate	SErrDisplayError	no
462	0x6fc1f3f0	FormatSystemMessage	SErrGetErrorStr	no
463	0x6fc1f160	GetLastError	SErrGetLastError	yes
464	0x6fc1f250	STORM_InsertListNode	SErrRegisterMessageSource	no
465	0x6fc1f130	SetError	SErrSetLastError	no
466	0x6fc1fb30	SErrReportNamedResourceLeak	SErrReportNamedResourceLeak	yes
467	0x6fc1fc20	ReportHandleLeak	SErrReportResourceLeak	no
468	0x6fc1f120	SetErrorHandlingDisabled	SErrSuppressErrors	no
469	0x6fc1fc90	STORM_GetGameObjectSingleton	SErrRegisterHandler	no
470	0x6fc1f4f0	RemoveExceptionHandlersByKey	SErrUnregisterHandler	no
472	0x6fc14fb0	HasEntryById	SCmdGetBool	no
473	0x6fc14f70	DATATBLS_GetEntryValueById	SCmdGetNum	no
474	0x6fc14ee0	FindItemByIdAndCopyData	SCmdGetString	no
475	0x6fc15890	ParseCommandLineArgs	SCmdProcess	no
476	0x6fc15220	ProcessCommandQueue	SCmdRegisterArgList	no
477	0x6fc150c0	ValidateAndCreateCommandNode	SCmdRegisterArgument	no
478	0x6fc15080	FindEntityByIdAndReturnField	SCmdStringExists	no
479	0x6fc15990	InitCommandLineParsing	SCmdProcessCommandLine	no
481	0x6fc0bae0	FindNextAllocationBlock	SMemFindNextBlock	no
482	0x6fc0ae50	SearchItemByHash	SMemFindNextHeap	no
483	0x6fc0adf0	ComputeHashIfSystemInitialized	SMemGetHeapByCaller	no
484	0x6fc0b8e0	GetHeapByPointer	SMemGetHeapByPtr	no
485	0x6fc0c4b0	SMemHeapAllocSpecial	SMemHeapAlloc	yes
486	0x6fc0bf10	SMem_AllocHeap	SMemHeapCreate	no
487	0x6fc0b6d0	STORM_FreeMemoryBlock	SMemHeapDestroy	no
488	0x6fc0b550	FreeMemoryBlock	SMemHeapFree	no
489	0x6fc0c8a0	SMemHeapReallocate	SMemHeapRealloc	yes
490	0x6fc0b400	ValidateMemoryBlockBySearchKey	SMemHeapSize	no
491	0x6fc12c80	CopyMemoryBuffer	SMemCopy	no
492	0x6fc12c50	MemSet	SMemFill	no
493	0x6fc12c30	MoveMemory	SMemMove	no
494	0x6fc12c10	ClearMemory	SMemZero	no
495	0x6fc12cb0	CompareMemoryBytes	SMemCmp	no
496	0x6fc0a500	ExtractConfigurationBitFields	SMem496	no
497	0x6fc0b020	EnumerateItemMemoryBlocks	SMemDumpState	no
501	0x6fc2b080	SStrCopy	SStrCopy	yes
502	0x6fc2ac10	STORM_ComputeStringHash	SStrHash	no
503	0x6fc2ae00	CopyStringBounded	SStrNCat	no
504	0x6fc2b3a0	ExtractDelimitedToken	SStrTokenize	no
505	0x6fc2bb00	FindCharInString	SStrSearch	no
506	0x6fc2afd0	CalculateStringLength	SStrLen	no
507	0x6fc2bbf0	STORM_AllocBufferAndCopyData	SStrDup	no
508	0x6fc2b230	CompareStringsIgnoreCase	SStrCmp	no
509	0x6fc2b1e0	CompareStringsIgnoreCase	SStrCmpI	no
510	0x6fc2a860	StringToUpper	SStrUpper	no
511	0x6fc243d0	InitializeLinkedNodeThreadSafe	SMsgBreakHandlerChain	no
512	0x6fc24530	HandleServerMessage	SMsgUnregisterCommand	no
513	0x6fc24510	HandleServerMessage	SMsgUnregisterKeyDown	no
514	0x6fc244f0	HandleServerMessage	SMsgUnregisterKeyUp	no
515	0x6fc244d0	HandleServerMessage	SMsgUnregisterMessage	no
516	0x6fc24370	ValidateAndGetFunctionPointer	SMsgGetDispatcher	no
517	0x6fc240b0	SetGlobalValue	SMsgSetDefaultWindow	no
518	0x6fc240d0	GetLastError	SMsgGetDefaultWindow	no
521	0x6fc20c00	InitializeHashTableNode	SRgn521	no
523	0x6fc21ac0	ConvertIntegersToFloatsAndProcess	SRgn523	no
524	0x6fc20b70	AllocateAndInitializeEntity	SRgnCreateRegion	no
525	0x6fc20580	RemoveObjectFromTable	SRgnDeleteRegion	no
527	0x6fc20730	CLONE_UnitFromSourceUnit	SRgn527	no
528	0x6fc21ba0	ConvertIntegersToFloatsAndProcess	SRgn528i	no
529	0x6fc21b30	ConvertFloatArrayToIntegerArray	SRgn529i	no
530	0x6fc206a0	ConvertBoundingBoxCoordinatesToInt64	SRgn530i	no
531	0x6fc20680	TranslateObjectByIntCoordinates	SRgn531i	no
532	0x6fc20620	ValidateIntegerCoordinateBounds	SRgn532i	no
533	0x6fc20600	TranslateObjectByIntCoordinates	SRgn533i	no
534	0x6fc216d0	ProcessFloatArrayWithValidation	SRgn534	no
535	0x6fc219c0	ProcessFloatCoordinates	SRgn535f	no
536	0x6fc218f0	QueryHashTableForObjectData	SRgn536f	no
537	0x6fc20290	CalculateBoundingBoxFromHashTable	SRgn537f	no
538	0x6fc201b0	STORM_ValidateCoordinatesInBoundingRegions	SRgn538f	no
539	0x6fc200d0	CheckBoundingBoxIntersects4D	SRgn539f	no
540	0x6fc1ff40	ApplyOffsetAdjustmentsToObjectSlots	SRgn540f	no
541	0x6fc24ba0	CloseFileHandle	SLogClose	no
542	0x6fc24ae0	CreateAndTrackFile	SLogCreate	no
543	0x6fc248a0	SetItemAttributeByKey	SLog543	no
544	0x6fc24f20	FormatHexDataAndAppendToLog	SLogDump	no
545	0x6fc24a50	FlushFileBuffer	SLogFlush	no
546	0x6fc249e0	FlushPendingFileWrites	SLogFlushAll	no
547	0x6fc24e70	AppendFormattedStringToNodeBuffer	SLogPend	no
548	0x6fc24d60	WriteFormattedLogEntry	SLogWrite	no
549	0x6fc24970	ExchangeLinkedListNodeValue	SLog549	no
550	0x6fc24900	IncrementHashedEntryCounter	SLogCriticalLog	no
551	0x6fc128d0	STORM_EncodeDataWithFormats	SCompCompress	no
552	0x6fc12700	DecompressDataWithBuffering	SCompDecompress	no
561	0x6fc1fa00	Ordinal_561	SErrDisplayAppFatal	no
562	0x6fc1fc30	FormatAndReportError	SErrDisplayErrorFmt	no
563	0x6fc1f150	GetLastError	SErrIsDisplayingError	no
564	0x6fc1f2d0	InitializeThreadSafeStorage	SErrPrepareAppFatal	no
571	0x6fc2b2d0	FindCharInString	SStrChr	no
572	0x6fc2b280	FindLastCharInString	SStrChrR	no
573	0x6fc2b830	StringToLongDouble	SStrToDouble	no
574	0x6fc2b660	StringToLongDouble	SStrToFloat	no
575	0x6fc2ad50	ParseStringToInteger	SStrToInt	no
576	0x6fc2acf0	ParseStringToUInt32	SStrToUnsigned	no
577	0x6fc2b560	ParseStringToUnsignedLongLong	SStrToInt64	no
578	0x6fc2ba80	FormatStringBuffer	SStrPrintf	no
579	0x6fc2a850	StringToUpper	SStrLower	no
580	0x6fc2aa90	ComputeStringHash	SStrHash64	no
581	0x6fc2ba00	FormatStringWithMaxLength	SStrVPrintf	no
582	0x6fc2b330	NormalizePathString	SHashString	no
601	0x6fc1d4c0	VectorXorOperation	SBigAdd	no
602	0x6fc1d4a0	VectorXorOperation	SBigAnd	no
603	0x6fc1af60	CompareContainerElementsTriState	SBigCompare	no
604	0x6fc1b300	CopyContainerData	SBigCopy	no
605	0x6fc1d480	CopyVectorWithMode	SBigDec	no
606	0x6fc1af70	DeleteAndFreeMemory	SBigDel	no
607	0x6fc1de00	ProcessContainerElement	SBigDiv	no
608	0x6fc1f0f0	ProcessContainerOperation	SBigFindPrime	no
609	0x6fc1d460	VectorXorOperation	SBigFromBinary	no
610	0x6fc1ddf0	STORM_InitializeDynamicVector	SBigFromStr	no
611	0x6fc1ddb0	ValidateAndProcessDataWithResult	SBigFromStream	no
612	0x6fc1d440	SetBitfieldValue	SBigFromUnsigned	no
613	0x6fc1e910	MultiplyVectorsWithOffset	SBigGcd	no
614	0x6fc1d420	VectorInsertElements	SBigInc	no
615	0x6fc1e8f0	DATATBLS_MultiplyVectorsWithOffset	SBigInvMod	no
616	0x6fc1af20	IsSlotActive	SBigIsEven	no
617	0x6fc1b660	CheckContainerLastElementFlag	SBigIsOdd	no
618	0x6fc1b620	IsContainerSingleElement	SBigIsOne	no
619	0x6fc1f0e0	ProcessContainerValidation	SBigIsPrime	no
620	0x6fc1b600	IsContainerEmpty	SBigIsZero	no
621	0x6fc1dd70	DispatchContainerElementToHandler	SBigMod	no
622	0x6fc1d400	MultiplyVectorsWithOffset	SBigMul	no
623	0x6fc1e8a0	ProcessQueueEntry	SBigMulMod	no
624	0x6fc1afa0	STORM_AllocGameObject	SBigNew	no
625	0x6fc1d3e0	SetBitfieldValue	SBigNot	no
626	0x6fc1d3c0	VectorXorOperation	SBigOr	no
627	0x6fc1dd50	MultiplyVectorsWithOffset	SBigPow	no
628	0x6fc1f0c0	ForwardToOperationHandler	SBigPowMod	no
629	0x6fc1e880	STORM_MultiplyVectorsWithOffset	SBigRand	no
630	0x6fc1d3a0	SetBitfieldValue	SBigSet2Exp	no
631	0x6fc1d390	VectorPushElement	SBigSetOne	no
632	0x6fc1b5b0	AllocateVectorCapacity	SBigSetZero	no
633	0x6fc1d370	STORM_CopyBitsToVector	SBigShl	no
634	0x6fc1d350	CopyBitsToVector	SBigShr	no
635	0x6fc1d330	ProcessVectorMultiply	SBigSquare	no
636	0x6fc1d310	VectorXorOperation	SBigSub	no
637	0x6fc1b2a0	ProcessDataTransformation	SBigToBinaryArray	no
638	0x6fc1b240	DATATBLS_RetrieveCachedArrayPoolData	SBigToBinaryBuffer	no
639	0x6fc1b200	GAME_GetUnitState	SBigToBinaryPtr	no
640	0x6fc1dd00	ProcessAndWriteBuffer	SBigToStrArray	no
641	0x6fc1dcc0	InitializeResourceData	SBigToStrBuffer	no
642	0x6fc1dc90	GAME_GetGameDataSnapshot	SBigToStrPtr	no
643	0x6fc1b540	ProcessGameDataBuffer	SBigToStreamArray	no
644	0x6fc1b4d0	ExtractBitstreamData	SBigToStreamBuffer	no
645	0x6fc1b480	ProcessOperationQueue	SBigToStreamPtr	no
646	0x6fc1aef0	GetBoundedArrayElement	SBigToUnsigned	no
647	0x6fc1d2f0	VectorXorOperation	SBigXor	no
901	0x6fc25990	GetUtf8ByteCountFromUtf16	SUniConvertUTF16to8Len	no
902	0x6fc257a0	ConvertUtf16ToUtf8	SUniConvertUTF16to8	no
903	0x6fc256a0	Utf8ToUtf16CharCount	SUniConvertUTF8to16Len	no
904	0x6fc25510	STRING_ConvertUtf8ToUtf16	SUniConvertUTF8to16	no
905	0x6fc25410	DecodeUtf8Codepoint	SUniS905	no
906	0x6fc25310	EncodeUtf8Codepoint	SUniS906	no
907	0x6fc25c40	ValidateUTF8ContinuationBytes	SUniFindAfterUTF8Chr	no
908	0x6fc25c10	SkipUtf8ContinuationBytes	SUniFindUTF8ChrStart	no
909	0x6fc25bf0	EncodeDataWithTable	SUniConvertUTF16To909	no
910	0x6fc25bd0	EncodeDataWithTable	SUniConvertUTF16To910	no
911	0x6fc25bb0	EncodeDataWithTable	SUniConvertUTF16To911	no
912	0x6fc25b50	DecodeByteStringToUnicode	SUniConvert912	no
913	0x6fc25af0	DecodeByteStringToUnicode	SUniConvert913	no
914	0x6fc25a90	DecodeByteStringToUnicode	SUniConvert914	no
