pref_addr	pref_base	ordinal	category	name
0x6fc08670	0x6fbf0000	385	Misc	ConvertAndRenderColorRegion
0x6fc08b80	0x6fbf0000	391	Misc	DrawColorFormatRegionWithBounds
0x6fc08bf0	0x6fbf0000	387	Misc	ProcessAndInitializeImageResource
0x6fc08d30	0x6fbf0000	359	Misc	InitializeGameStateViaSurface
0x6fc08d70	0x6fbf0000	353	Misc	ClosePaletteWindow
0x6fc08d90	0x6fbf0000	348	Misc	GetDisplayMetrics
0x6fc08e60	0x6fbf0000	347	Misc	GetDirectDrawInterfaces
0x6fc08ee0	0x6fbf0000	346	Misc	InitializeStatePointer
0x6fc08f00	0x6fbf0000	345	Misc	ProcessDisplayWindowMessages
0x6fc09040	0x6fbf0000	356	Misc	ValidateAndProcessSlot
0x6fc09150	0x6fbf0000	355	Misc	ValidateDisplayEngineAndProcessMessages
0x6fc091f0	0x6fbf0000	354	Misc	UpdatePaletteAndRealize
0x6fc092a0	0x6fbf0000	350	Misc	InitializeSlotState
0x6fc09470	0x6fbf0000	349	Misc	QueryGameState
0x6fc09520	0x6fbf0000	357	STORM	STORM_CopyPaletteData
0x6fc095e0	0x6fbf0000	352	Misc	DisplayGameMessageBox
0x6fc09850	0x6fbf0000	351	Misc	InitializeGraphicsDisplay
0x6fc098d0	0x6fbf0000	344	STORM	STORM_ResetDisplayState
0x6fc099f0	0x6fbf0000	358	STORM	STORM_ProcessWindowMessageDispatch
0x6fc09bb0	0x6fbf0000	343	Misc	InitializeAndValidateSlot
0x6fc09c80	0x6fbf0000	342	Misc	SaveScreenCaptureWithDialog
0x6fc09e90	0x6fbf0000	341	SDRAW	SDRAW_InitializeGameWindow
0x6fc0a500	0x6fbf0000	496	Misc	ExtractConfigurationBitFields
0x6fc0adf0	0x6fbf0000	483	Misc	ComputeHashIfSystemInitialized
0x6fc0ae50	0x6fbf0000	482	Misc	SearchItemByHash
0x6fc0b020	0x6fbf0000	497	Misc	EnumerateItemMemoryBlocks
0x6fc0b400	0x6fbf0000	490	Misc	ValidateMemoryBlockBySearchKey
0x6fc0b550	0x6fbf0000	488	Misc	FreeMemoryBlock
0x6fc0b6d0	0x6fbf0000	487	STORM	STORM_FreeMemoryBlock
0x6fc0b780	0x6fbf0000	404	Misc	GetCellFileDecompressedSize
0x6fc0b8e0	0x6fbf0000	484	Misc	GetHeapByPointer
0x6fc0b960	0x6fbf0000	403	Misc	SMemFree
0x6fc0bae0	0x6fbf0000	481	Misc	FindNextAllocationBlock
0x6fc0bf10	0x6fbf0000	486	Misc	SMem_AllocHeap
0x6fc0c4b0	0x6fbf0000	485	Misc	SMemHeapAllocSpecial
0x6fc0c580	0x6fbf0000	401	MEMORY	MEMORY_AllocateMemoryFromArena
0x6fc0c760	0x6fbf0000	405	STORM	STORM_AllocOrReallocateMemory
0x6fc0c8a0	0x6fbf0000	489	Misc	SMemHeapReallocate
0x6fc0c9e0	0x6fbf0000	223	Misc	SetLocale
0x6fc0ca00	0x6fbf0000	217	DIALOG	DIALOG_SetWindowClassAttribute
0x6fc0caf0	0x6fbf0000	212	Misc	g_pfnRenderWindowFrame
0x6fc0cb20	0x6fbf0000	211	Misc	EndDialogWithResult
0x6fc0cb60	0x6fbf0000	206	DIALOG	DIALOG_HandleCtlColorMessage
0x6fc0d000	0x6fbf0000	218	Misc	InvalidateWindowHierarchyWithCursor
0x6fc0d420	0x6fbf0000	220	Misc	HandleCursorPositionChange
0x6fc0d460	0x6fbf0000	213	Misc	SearchAndRemoveExceptionFramesByParams
0x6fc0d570	0x6fbf0000	203	Misc	ProcessTimerQueue
0x6fc0d730	0x6fbf0000	219	Misc	CreateEventRecordWithTimestamp
0x6fc0d780	0x6fbf0000	222	STORM	STORM_CreateAndInitializeWindow
0x6fc0d990	0x6fbf0000	214	Misc	InitializeConfigurationBuffer
0x6fc0da10	0x6fbf0000	216	STORM	STORM_CreateAndLayoutChildWindows
0x6fc0dbd0	0x6fbf0000	215	Misc	AdjustAndCreateWindow
0x6fc0efc0	0x6fbf0000	210	STORM	STORM_RenderWindowVisibilityRegion
0x6fc0f630	0x6fbf0000	221	STORM	STORM_RenderWindowRegionWithCompositing
0x6fc0fb50	0x6fbf0000	201	STORM	STORM_HandleWindowPaint
0x6fc111b0	0x6fbf0000	202	Misc	AdjustBoundsAndRenderWindowRegion
0x6fc11350	0x6fbf0000	208	STORM	STORM_ShowDialogFromTemplate
0x6fc11440	0x6fbf0000	204	Misc	InitializeDialogWithClasses
0x6fc11460	0x6fbf0000	209	STORM	STORM_ShowResourceModalDialog
0x6fc114c0	0x6fbf0000	205	Misc	CreateDialogFromResource
0x6fc12700	0x6fbf0000	552	Misc	DecompressDataWithBuffering
0x6fc128d0	0x6fbf0000	551	STORM	STORM_EncodeDataWithFormats
0x6fc12c10	0x6fbf0000	494	Misc	ClearMemory
0x6fc12c30	0x6fbf0000	493	Misc	MoveMemory
0x6fc12c50	0x6fbf0000	492	Misc	MemSet
0x6fc12c80	0x6fbf0000	491	Misc	CopyMemoryBuffer
0x6fc12cb0	0x6fbf0000	495	Misc	CompareMemoryBytes
0x6fc12fd0	0x6fbf0000	459	Misc	ApplyPowerToUnit
0x6fc130c0	0x6fbf0000	458	Misc	DestroyGameEntity
0x6fc131b0	0x6fbf0000	452	CODEC	CODEC_GetEntityStateFields
0x6fc13250	0x6fbf0000	451	STORM	STORM_CleanupGameAndFreeResources
0x6fc138b0	0x6fbf0000	453	Misc	InitializeAudioStreams
0x6fc13970	0x6fbf0000	454	Misc	InitializeSmackVideoPlayer
0x6fc13e50	0x6fbf0000	455	Misc	InitializeSmackVideoFromMemory
0x6fc147f0	0x6fbf0000	457	Misc	ProcessEntityPaletteData
0x6fc14c20	0x6fbf0000	456	Misc	ProcessEntityListValidation
0x6fc14ee0	0x6fbf0000	474	Misc	FindItemByIdAndCopyData
0x6fc14f70	0x6fbf0000	473	DATATBLS	DATATBLS_GetEntryValueById
0x6fc14fb0	0x6fbf0000	472	Misc	HasEntryById
0x6fc15080	0x6fbf0000	478	Misc	FindEntityByIdAndReturnField
0x6fc150c0	0x6fbf0000	477	Misc	ValidateAndCreateCommandNode
0x6fc15220	0x6fbf0000	476	Misc	ProcessCommandQueue
0x6fc15890	0x6fbf0000	475	Misc	ParseCommandLineArgs
0x6fc15990	0x6fbf0000	479	Misc	InitCommandLineParsing
0x6fc159b0	0x6fbf0000	302	Misc	GetLastError
0x6fc159c0	0x6fbf0000	304	Misc	ValidateAndStoreConfigParameter
0x6fc15aa0	0x6fbf0000	303	STORM	STORM_RetrieveDataPointerBySelector
0x6fc15ba0	0x6fbf0000	301	Misc	ShutdownGameAndCleanup
0x6fc15d10	0x6fbf0000	278	Misc	SetGlobalConfigByte2
0x6fc15d20	0x6fbf0000	272	Misc	SetGlobalUshortConfig
0x6fc15d30	0x6fbf0000	274	Misc	SetLastInventoryItem
0x6fc15d50	0x6fbf0000	284	STORM	STORM_SetErrorHandlingDisabled
0x6fc15d60	0x6fbf0000	286	Misc	SetErrorHandlingDisabled
0x6fc15d70	0x6fbf0000	263	Misc	SetGlobalValue
0x6fc16030	0x6fbf0000	271	Misc	SeekInMemoryBuffer
0x6fc16150	0x6fbf0000	285	Misc	ValidatePowerOfTwo
0x6fc16190	0x6fbf0000	270	Misc	ValidateAndSetGamePath
0x6fc162d0	0x6fbf0000	265	Misc	GetStreamFileSize
0x6fc16330	0x6fbf0000	276	Misc	SafeCopyDataWithLocking
0x6fc163d0	0x6fbf0000	264	Misc	GetProtectedFieldValue
0x6fc16430	0x6fbf0000	275	Misc	SafeCopyDataWithLocking
0x6fc16490	0x6fbf0000	277	Misc	GetEntityStateThreadSafe
0x6fc16500	0x6fbf0000	261	Misc	UpdateItemProperties
0x6fc165b0	0x6fbf0000	260	Misc	SetConfigurationParameter
0x6fc165f0	0x6fbf0000	259	Misc	GetItemByIdAndRetrieveValues
0x6fc166c0	0x6fbf0000	258	Misc	FindItemById
0x6fc16b90	0x6fbf0000	273	Misc	CopyMemoryThreadSafe
0x6fc16c40	0x6fbf0000	280	SFILE	SFILE_FreeMemoryBlockIfValid
0x6fc16cb0	0x6fbf0000	252	Misc	ReleaseFileHandleWithRefCount
0x6fc16e20	0x6fbf0000	253	Misc	ReleaseFileHandleWithRefCount
0x6fc16f30	0x6fbf0000	256	Misc	DestroyAllGameObjects
0x6fc17020	0x6fbf0000	262	Misc	TerminateGameSession
0x6fc17560	0x6fbf0000	251	STORM	STORM_VerifyArchiveSignature
0x6fc181a0	0x6fbf0000	282	Misc	ValidateAndSignalGameEvent
0x6fc181f0	0x6fbf0000	257	Misc	RemoveGameObjectById
0x6fc182b0	0x6fbf0000	288	Misc	RemoveGameObjectContainerByID
0x6fc18370	0x6fbf0000	283	STORM	STORM_RemoveGameObjectsByIdentifier
0x6fc18960	0x6fbf0000	268	SF	SF_OpenAndValidateGameFile
0x6fc18da0	0x6fbf0000	267	Misc	OpenAndProcessFile
0x6fc195b0	0x6fbf0000	289	Misc	ReadArchiveFile
0x6fc19bb0	0x6fbf0000	287	Misc	ReadFileDataSync
0x6fc19be0	0x6fbf0000	269	Misc	ReadStreamData
0x6fc19c10	0x6fbf0000	290	Misc	SFileReadFileEx
0x6fc19d60	0x6fbf0000	281	Misc	ExtractFileToMemory
0x6fc19d90	0x6fbf0000	279	Misc	ConstructFileAccessFlagsAndRead
0x6fc1a0b0	0x6fbf0000	266	Misc	OpenFileArchive
0x6fc1a650	0x6fbf0000	255	Misc	SFileDdaBeginEx
0x6fc1ab30	0x6fbf0000	254	Misc	OpenAudioStream
0x6fc1aef0	0x6fbf0000	646	Misc	GetBoundedArrayElement
0x6fc1af20	0x6fbf0000	616	Misc	IsSlotActive
0x6fc1af60	0x6fbf0000	603	Misc	CompareContainerElementsTriState
0x6fc1af70	0x6fbf0000	606	Misc	DeleteAndFreeMemory
0x6fc1afa0	0x6fbf0000	624	STORM	STORM_AllocGameObject
0x6fc1b200	0x6fbf0000	639	GAME	GAME_GetUnitState
0x6fc1b240	0x6fbf0000	638	DATATBLS	DATATBLS_RetrieveCachedArrayPoolData
0x6fc1b2a0	0x6fbf0000	637	Misc	ProcessDataTransformation
0x6fc1b300	0x6fbf0000	604	Misc	CopyContainerData
0x6fc1b480	0x6fbf0000	645	Misc	ProcessOperationQueue
0x6fc1b4d0	0x6fbf0000	644	Misc	ExtractBitstreamData
0x6fc1b540	0x6fbf0000	643	Misc	ProcessGameDataBuffer
0x6fc1b5b0	0x6fbf0000	632	Misc	AllocateVectorCapacity
0x6fc1b600	0x6fbf0000	620	Misc	IsContainerEmpty
0x6fc1b620	0x6fbf0000	618	Misc	IsContainerSingleElement
0x6fc1b660	0x6fbf0000	617	Misc	CheckContainerLastElementFlag
0x6fc1d2f0	0x6fbf0000	647	Misc	VectorXorOperation
0x6fc1d310	0x6fbf0000	636	Misc	VectorXorOperation
0x6fc1d330	0x6fbf0000	635	Misc	ProcessVectorMultiply
0x6fc1d350	0x6fbf0000	634	Misc	CopyBitsToVector
0x6fc1d370	0x6fbf0000	633	STORM	STORM_CopyBitsToVector
0x6fc1d390	0x6fbf0000	631	Misc	VectorPushElement
0x6fc1d3a0	0x6fbf0000	630	Misc	SetBitfieldValue
0x6fc1d3c0	0x6fbf0000	626	Misc	VectorXorOperation
0x6fc1d3e0	0x6fbf0000	625	Misc	SetBitfieldValue
0x6fc1d400	0x6fbf0000	622	Misc	MultiplyVectorsWithOffset
0x6fc1d420	0x6fbf0000	614	Misc	VectorInsertElements
0x6fc1d440	0x6fbf0000	612	Misc	SetBitfieldValue
0x6fc1d460	0x6fbf0000	609	Misc	VectorXorOperation
0x6fc1d480	0x6fbf0000	605	Misc	CopyVectorWithMode
0x6fc1d4a0	0x6fbf0000	602	Misc	VectorXorOperation
0x6fc1d4c0	0x6fbf0000	601	Misc	VectorXorOperation
0x6fc1dc90	0x6fbf0000	642	GAME	GAME_GetGameDataSnapshot
0x6fc1dcc0	0x6fbf0000	641	Misc	InitializeResourceData
0x6fc1dd00	0x6fbf0000	640	Misc	ProcessAndWriteBuffer
0x6fc1dd50	0x6fbf0000	627	Misc	MultiplyVectorsWithOffset
0x6fc1dd70	0x6fbf0000	621	Misc	DispatchContainerElementToHandler
0x6fc1ddb0	0x6fbf0000	611	Misc	ValidateAndProcessDataWithResult
0x6fc1ddf0	0x6fbf0000	610	STORM	STORM_InitializeDynamicVector
0x6fc1de00	0x6fbf0000	607	Misc	ProcessContainerElement
0x6fc1e880	0x6fbf0000	629	STORM	STORM_MultiplyVectorsWithOffset
0x6fc1e8a0	0x6fbf0000	623	Misc	ProcessQueueEntry
0x6fc1e8f0	0x6fbf0000	615	DATATBLS	DATATBLS_MultiplyVectorsWithOffset
0x6fc1e910	0x6fbf0000	613	Misc	MultiplyVectorsWithOffset
0x6fc1f0c0	0x6fbf0000	628	Misc	ForwardToOperationHandler
0x6fc1f0e0	0x6fbf0000	619	Misc	ProcessContainerValidation
0x6fc1f0f0	0x6fbf0000	608	Misc	ProcessContainerOperation
0x6fc1f120	0x6fbf0000	468	Misc	SetErrorHandlingDisabled
0x6fc1f130	0x6fbf0000	465	Misc	SetError
0x6fc1f150	0x6fbf0000	563	Misc	GetLastError
0x6fc1f160	0x6fbf0000	463	Misc	GetLastError
0x6fc1f250	0x6fbf0000	464	STORM	STORM_InsertListNode
0x6fc1f2d0	0x6fbf0000	564	Misc	InitializeThreadSafeStorage
0x6fc1f3f0	0x6fbf0000	462	Misc	FormatSystemMessage
0x6fc1f4f0	0x6fbf0000	470	Misc	RemoveExceptionHandlersByKey
0x6fc1f590	0x6fbf0000	461	Misc	DisplayErrorAndTerminate
0x6fc1fa00	0x6fbf0000	561	Unnamed	Ordinal_561
0x6fc1fb30	0x6fbf0000	466	Misc	SErrReportNamedResourceLeak
0x6fc1fc20	0x6fbf0000	467	Misc	ReportHandleLeak
0x6fc1fc30	0x6fbf0000	562	Misc	FormatAndReportError
0x6fc1fc90	0x6fbf0000	469	STORM	STORM_GetGameObjectSingleton
0x6fc1ff40	0x6fbf0000	540	Misc	ApplyOffsetAdjustmentsToObjectSlots
0x6fc200d0	0x6fbf0000	539	Misc	CheckBoundingBoxIntersects4D
0x6fc201b0	0x6fbf0000	538	STORM	STORM_ValidateCoordinatesInBoundingRegions
0x6fc20290	0x6fbf0000	537	Misc	CalculateBoundingBoxFromHashTable
0x6fc20580	0x6fbf0000	525	Misc	RemoveObjectFromTable
0x6fc20600	0x6fbf0000	533	Misc	TranslateObjectByIntCoordinates
0x6fc20620	0x6fbf0000	532	Misc	ValidateIntegerCoordinateBounds
0x6fc20680	0x6fbf0000	531	Misc	TranslateObjectByIntCoordinates
0x6fc206a0	0x6fbf0000	530	Misc	ConvertBoundingBoxCoordinatesToInt64
0x6fc20730	0x6fbf0000	527	CLONE	CLONE_UnitFromSourceUnit
0x6fc20b70	0x6fbf0000	524	Misc	AllocateAndInitializeEntity
0x6fc20c00	0x6fbf0000	521	Misc	InitializeHashTableNode
0x6fc216d0	0x6fbf0000	534	Misc	ProcessFloatArrayWithValidation
0x6fc218f0	0x6fbf0000	536	Misc	QueryHashTableForObjectData
0x6fc219c0	0x6fbf0000	535	Misc	ProcessFloatCoordinates
0x6fc21ac0	0x6fbf0000	523	Misc	ConvertIntegersToFloatsAndProcess
0x6fc21b30	0x6fbf0000	529	Misc	ConvertFloatArrayToIntegerArray
0x6fc21ba0	0x6fbf0000	528	Misc	ConvertIntegersToFloatsAndProcess
0x6fc229c0	0x6fbf0000	321	Misc	ProcessImageFormatDispatcher
0x6fc231f0	0x6fbf0000	326	Misc	SBmpSaveImageEx
0x6fc233c0	0x6fbf0000	324	Misc	SaveScreenCaptureToFile
0x6fc233f0	0x6fbf0000	325	Misc	LoadAndParseImageFile
0x6fc23ea0	0x6fbf0000	323	STORM	STORM_ValidateAndProcessStreamFormat
0x6fc240b0	0x6fbf0000	517	Misc	SetGlobalValue
0x6fc240d0	0x6fbf0000	518	Misc	GetLastError
0x6fc24110	0x6fbf0000	418	Misc	ProcessMultipleHashTables
0x6fc241d0	0x6fbf0000	412	Misc	ProcessWindowMessageCallbacks
0x6fc24370	0x6fbf0000	516	Misc	ValidateAndGetFunctionPointer
0x6fc243d0	0x6fbf0000	511	Misc	InitializeLinkedNodeThreadSafe
0x6fc244d0	0x6fbf0000	515	Misc	HandleServerMessage
0x6fc244f0	0x6fbf0000	514	Misc	HandleServerMessage
0x6fc24510	0x6fbf0000	513	Misc	HandleServerMessage
0x6fc24530	0x6fbf0000	512	Misc	HandleServerMessage
0x6fc24550	0x6fbf0000	417	Misc	InitializeGameEventSystem
0x6fc24570	0x6fbf0000	416	Misc	InitializeGameEventSystem
0x6fc24590	0x6fbf0000	415	Misc	InitializeGameEventSystem
0x6fc245b0	0x6fbf0000	414	Misc	InitializeGameEventSystem
0x6fc245d0	0x6fbf0000	419	Misc	ProcessMultipleHashTables
0x6fc24610	0x6fbf0000	413	Misc	ProcessMessageLoop
0x6fc248a0	0x6fbf0000	543	Misc	SetItemAttributeByKey
0x6fc24900	0x6fbf0000	550	Misc	IncrementHashedEntryCounter
0x6fc24970	0x6fbf0000	549	Misc	ExchangeLinkedListNodeValue
0x6fc249e0	0x6fbf0000	546	Misc	FlushPendingFileWrites
0x6fc24a50	0x6fbf0000	545	Misc	FlushFileBuffer
0x6fc24ae0	0x6fbf0000	542	Misc	CreateAndTrackFile
0x6fc24ba0	0x6fbf0000	541	Misc	CloseFileHandle
0x6fc24d60	0x6fbf0000	548	Misc	WriteFormattedLogEntry
0x6fc24e70	0x6fbf0000	547	Misc	AppendFormattedStringToNodeBuffer
0x6fc24f20	0x6fbf0000	544	Misc	FormatHexDataAndAppendToLog
0x6fc25310	0x6fbf0000	906	Misc	EncodeUtf8Codepoint
0x6fc25410	0x6fbf0000	905	Misc	DecodeUtf8Codepoint
0x6fc25510	0x6fbf0000	904	STRING	STRING_ConvertUtf8ToUtf16
0x6fc256a0	0x6fbf0000	903	Misc	Utf8ToUtf16CharCount
0x6fc257a0	0x6fbf0000	902	Misc	ConvertUtf16ToUtf8
0x6fc25990	0x6fbf0000	901	Misc	GetUtf8ByteCountFromUtf16
0x6fc25a90	0x6fbf0000	914	Misc	DecodeByteStringToUnicode
0x6fc25af0	0x6fbf0000	913	Misc	DecodeByteStringToUnicode
0x6fc25b50	0x6fbf0000	912	Misc	DecodeByteStringToUnicode
0x6fc25bb0	0x6fbf0000	911	Misc	EncodeDataWithTable
0x6fc25bd0	0x6fbf0000	910	Misc	EncodeDataWithTable
0x6fc25bf0	0x6fbf0000	909	Misc	EncodeDataWithTable
0x6fc25c10	0x6fbf0000	908	Misc	SkipUtf8ContinuationBytes
0x6fc25c40	0x6fbf0000	907	Misc	ValidateUTF8ContinuationBytes
0x6fc25cd0	0x6fbf0000	374	EVENT	EVENT_RemoveObjectsFromHashTableEntry
0x6fc25dd0	0x6fbf0000	372	Misc	LookupAndExecuteUniqueKeyCallback
0x6fc26020	0x6fbf0000	375	Misc	HashTableRemoveEntry
0x6fc26120	0x6fbf0000	376	Misc	SEvtPopState
0x6fc26290	0x6fbf0000	373	SEVT	SEVT_RegisterEventHandlerInHashTable
0x6fc265a0	0x6fbf0000	378	Misc	InitializeLinkedNodeThreadSafe
0x6fc26680	0x6fbf0000	377	Misc	SEvtPushState
0x6fc26730	0x6fbf0000	441	Misc	ApplyGridMaskToRegion
0x6fc26810	0x6fbf0000	442	Misc	CheckMapLocationPassable
0x6fc26c60	0x6fbf0000	432	Misc	RenderBlitRowWithOffsetNormalization
0x6fc26ca0	0x6fbf0000	431	Misc	ProcessGridCell
0x6fc26cd0	0x6fbf0000	434	Misc	SaveAndRestoreExceptionContext
0x6fc26e00	0x6fbf0000	440	Misc	InitializeGridStructure
0x6fc27060	0x6fbf0000	443	Misc	EncodeImageTileData
0x6fc27620	0x6fbf0000	437	Misc	DecompressDataPacket
0x6fc278e0	0x6fbf0000	438	Misc	ExpandUTF16Buffer
0x6fc279d0	0x6fbf0000	436	DATATBLS	DATATBLS_AllocateArrayPool
0x6fc27b90	0x6fbf0000	446	Misc	ValidateAndProcessItemDropLocation
0x6fc27c10	0x6fbf0000	445	Misc	ProcessRenderDataWithStrideBounds
0x6fc27c90	0x6fbf0000	444	Misc	DecideItemDropLocation
0x6fc27cf0	0x6fbf0000	433	Misc	DecideItemDropLocation
0x6fc27d50	0x6fbf0000	447	Misc	ValidateAndProcessStreamBuffer
0x6fc27e30	0x6fbf0000	439	Misc	AdjustAndProcessStreamData
0x6fc27ed0	0x6fbf0000	312	Misc	EncodeAndPopulateCacheBuffer
0x6fc282c0	0x6fbf0000	313	Misc	DispatchBufferSyncWithJumptable
0x6fc28470	0x6fbf0000	315	Misc	ClipRectangleWithOffset
0x6fc285c0	0x6fbf0000	314	Misc	ClipRectangleRegion
0x6fc287f0	0x6fbf0000	334	Misc	SynchronizeMemoryBuffer
0x6fc28eb0	0x6fbf0000	332	Misc	DestroyResourceManager
0x6fc2a200	0x6fbf0000	335	Misc	ParseCodeStream
0x6fc2a330	0x6fbf0000	331	SCODE	SCODE_ProcessAudioStreamWithFormat
0x6fc2a850	0x6fbf0000	579	Misc	StringToUpper
0x6fc2a860	0x6fbf0000	510	Misc	StringToUpper
0x6fc2aa90	0x6fbf0000	580	Misc	ComputeStringHash
0x6fc2ac10	0x6fbf0000	502	STORM	STORM_ComputeStringHash
0x6fc2acf0	0x6fbf0000	576	Misc	ParseStringToUInt32
0x6fc2ad50	0x6fbf0000	575	Misc	ParseStringToInteger
0x6fc2ae00	0x6fbf0000	503	Misc	CopyStringBounded
0x6fc2afd0	0x6fbf0000	506	Misc	CalculateStringLength
0x6fc2b080	0x6fbf0000	501	Misc	SStrCopy
0x6fc2b1e0	0x6fbf0000	509	Misc	CompareStringsIgnoreCase
0x6fc2b230	0x6fbf0000	508	Misc	CompareStringsIgnoreCase
0x6fc2b280	0x6fbf0000	572	Misc	FindLastCharInString
0x6fc2b2d0	0x6fbf0000	571	Misc	FindCharInString
0x6fc2b330	0x6fbf0000	582	Misc	NormalizePathString
0x6fc2b3a0	0x6fbf0000	504	Misc	ExtractDelimitedToken
0x6fc2b560	0x6fbf0000	577	Misc	ParseStringToUnsignedLongLong
0x6fc2b660	0x6fbf0000	574	Misc	StringToLongDouble
0x6fc2b830	0x6fbf0000	573	Misc	StringToLongDouble
0x6fc2ba00	0x6fbf0000	581	Misc	FormatStringWithMaxLength
0x6fc2ba80	0x6fbf0000	578	Misc	FormatStringBuffer
0x6fc2bb00	0x6fbf0000	505	Misc	FindCharInString
0x6fc2bbf0	0x6fbf0000	507	STORM	STORM_AllocBufferAndCopyData
0x6fc2bc50	0x6fbf0000	427	Misc	ValidateAndAccessRegistry
0x6fc2c080	0x6fbf0000	426	Misc	WriteRegistryValueWithValidation
0x6fc2c0e0	0x6fbf0000	425	Misc	SetRegistryValue
0x6fc2c150	0x6fbf0000	424	Misc	ValidateAndProcessRequest
0x6fc2c1d0	0x6fbf0000	423	Misc	SRegLoadValue
0x6fc2c2b0	0x6fbf0000	422	Misc	QueryRegistryData
0x6fc2c370	0x6fbf0000	421	Misc	ValidateAndProcessStringParameters
0x6fc2c3e0	0x6fbf0000	428	Misc	DeleteRegistryValue
