pref_addr	pref_base	ordinal	category	name
0x6ff6a9d0	0x6ff50000	10146	Misc	ShutdownStubNoOp
0x6ff6ae90	0x6ff50000	10142	Misc	Fog_InitializeMemoryPoolAllocator
0x6ff6b790	0x6ff50000	10147	Misc	InitializeGameStructureWithLocking
0x6ff6b7e0	0x6ff50000	10145	Misc	SetContextValueThreadSafe
0x6ff6b830	0x6ff50000	10143	Misc	DeinitializeGameResources
0x6ff6bcb0	0x6ff50000	10144	Misc	CleanupResourcePool
0x6ff6c640	0x6ff50000	10191	Misc	ValidateGameStateRequirements
0x6ff6c830	0x6ff50000	10190	Misc	PrintCpuVendorAndVersion
0x6ff6c920	0x6ff50000	10176	Misc	IsNTBasedOS
0x6ff6c970	0x6ff50000	10057	Misc	InitializeAndQueryMemoryStatus
0x6ff6c9e0	0x6ff50000	10055	Misc	CalculateElapsedTimeInSeconds
0x6ff6ca70	0x6ff50000	10056	Misc	GetAvailableDiskSpace
0x6ff6cc40	0x6ff50000	10192	Misc	GetUnitX
0x6ff6cc50	0x6ff50000	10194	Misc	ShutdownStubNoOp
0x6ff6cc60	0x6ff50000	10197	Misc	ShutdownStubNoOp
0x6ff6cc70	0x6ff50000	10196	Misc	ShutdownStubNoOp
0x6ff6cc80	0x6ff50000	10195	Misc	ShutdownStubNoOp
0x6ff6cca0	0x6ff50000	10193	Misc	StubNoOp
0x6ff6ccb0	0x6ff50000	10041	Misc	SetGlobalValue11103
0x6ff6ccc0	0x6ff50000	10046	Misc	DeallocateResourceBuffer
0x6ff6ccf0	0x6ff50000	10043	Misc	InitializeModule
0x6ff6cd10	0x6ff50000	10042	Misc	AllocateMemoryWithTracking
0x6ff6cd50	0x6ff50000	10045	FOG	FOG_AllocatePoolSlotOrFatal
0x6ff6cda0	0x6ff50000	10047	Misc	AllocateConditionalResource
0x6ff6cdf0	0x6ff50000	10044	FOG	FOG_AllocateGameBuffer
0x6ff6ce50	0x6ff50000	10136	Misc	DecodeStreamAndFillOutputBuffer
0x6ff6cfa0	0x6ff50000	10135	DATATBLS	DATATBLS_ValidateAndProcessCharacterDataWithFilter
0x6ff6d190	0x6ff50000	10134	Misc	InitializeCharacterIndexMapping
0x6ff6d700	0x6ff50000	10189	Misc	ProcessSHA1Chunk
0x6ff6d730	0x6ff50000	10098	Misc	GetUnitX
0x6ff6d7f0	0x6ff50000	10090	Misc	CloseAllEventHandles
0x6ff6d930	0x6ff50000	10096	Misc	ValidateAndUpdateObjectState
0x6ff6da20	0x6ff50000	10095	Misc	ValidateConnectionObject
0x6ff6daa0	0x6ff50000	10100	Misc	ManageResourceRefCount
0x6ff6db40	0x6ff50000	10099	Misc	ProcessAndQueuePendingItem
0x6ff6dc40	0x6ff50000	10092	Misc	ValidateContextAndWaitHandle
0x6ff6dcc0	0x6ff50000	10091	FOG	FOG_InitializeGameSessionConfig
0x6ff6df00	0x6ff50000	10089	Misc	InitializeAsyncEventHandles
0x6ff6e010	0x6ff50000	10097	FOG	FOG_DestroyEntity
0x6ff6e170	0x6ff50000	10093	Misc	ValidateContextSignatureAndWaitThread
0x6ff6e240	0x6ff50000	10094	Misc	ValidateEntityState
0x6ff6e310	0x6ff50000	10081	Misc	StubNoOp
0x6ff6e320	0x6ff50000	10080	Misc	SignalObjectEvent
0x6ff6e340	0x6ff50000	10079	Misc	GetField0x110
0x6ff6e360	0x6ff50000	10076	Misc	WaitForObjectHandle
0x6ff6e380	0x6ff50000	10078	Misc	SetObjectFields0x118_0x120
0x6ff6e3b0	0x6ff50000	10077	Misc	SetGameStateFields
0x6ff6e3d0	0x6ff50000	10068	Misc	CreateAndInitializeSocket
0x6ff6e7d0	0x6ff50000	10072	Misc	ValidatePointerAndProcessLinkedList
0x6ff6e800	0x6ff50000	10071	Misc	WriteDataWithSizeVerification
0x6ff6e910	0x6ff50000	10260	Misc	ValidateContextAndSendBuffer
0x6ff6e940	0x6ff50000	10069	Misc	ShutdownGameContext
0x6ff6e9a0	0x6ff50000	10075	Misc	ConditionallyExecuteSystemTask
0x6ff6eb50	0x6ff50000	10070	Misc	EncodeBufferWithContext
0x6ff6ecd0	0x6ff50000	10074	Misc	InitializeGameThreadState
0x6ff6ed20	0x6ff50000	10073	Misc	InitializeThreadedSubsystem
0x6ff6eda0	0x6ff50000	10224	FOG	FOG_DecodeHuffmanBitStream
0x6ff6ee60	0x6ff50000	10223	DATATBLS	DATATBLS_DecodeBitStream
0x6ff6ef10	0x6ff50000	10222	HUFF	HUFF_UpdateTreeStatistics
0x6ff6efc0	0x6ff50000	10220	Misc	ShutdownStubNoOp
0x6ff6efd0	0x6ff50000	10219	Misc	BuildPKWareHuffmanDecodeTables
0x6ff6f540	0x6ff50000	10221	Misc	ShutdownStubNoOp
0x6ff6f550	0x6ff50000	10218	Misc	InitializeGameData
0x6ff6f640	0x6ff50000	10141	FOG	FOG_FormatNumberWithCommas
0x6ff6f710	0x6ff50000	10140	Misc	EncodeStringWithEscapeSequences
0x6ff6f8a0	0x6ff50000	10139	Misc	ApplyCharacterTransformationToBuffer
0x6ff6f8c0	0x6ff50000	10137	Misc	ComputeCrc16LowercaseString
0x6ff6f910	0x6ff50000	10138	STRING	STRING_TitleCase
0x6ff6f9b0	0x6ff50000	10227	Misc	FindAndValidateD2ExpMpq
0x6ff6fa60	0x6ff50000	10061	Misc	InitializeObjectMemory
0x6ff6fa90	0x6ff50000	10060	Misc	AllocateAndInitializeDataArray
0x6ff6fb20	0x6ff50000	10067	Misc	GetSocketQueueItem
0x6ff6fbd0	0x6ff50000	10064	Misc	AllocatePoolSlot
0x6ff6fcd0	0x6ff50000	10063	Misc	InitializeGameContext
0x6ff6fd70	0x6ff50000	10062	Misc	SetInitializeFlag
0x6ff6fd80	0x6ff50000	10066	Misc	PerformNetworkInitValidation
0x6ff6fdc0	0x6ff50000	10065	Misc	RemoveSocketQueueItem
0x6ff712c0	0x6ff50000	10198	Misc	GenerateSequentialFloatValuesIntoBuffer
0x6ff76798	0x6ff50000	10259	Misc	g_abBitMasks
0x6ff76818	0x6ff50000	10261	Misc	g_dwInvBitMasks
0x6ff82ef4	0x6ff50000	10267	Misc	g_dwCriticalSectionTimer
0x6ff82ef8	0x6ff50000	10266	Misc	g_dwTimeCriticalSections
0x6ff82f34	0x6ff50000	10258	Misc	g_dwCriticalSectionTimer
0x6ff82f38	0x6ff50000	10256	Misc	g_dwPerformanceFrequencyTicksPerMicrosec
0x6ff82f3c	0x6ff50000	10257	Misc	g_dwPerfFreqTicksPerMs
0x6ff82f40	0x6ff50000	10168	Misc	g_dwPerformanceAccumulator
0x6ffa6e7c	0x6ff50000	10169	Misc	g_dwPerformanceAccumulatorCount
